Ramo_Desc	Apertura_Canal_Desc	Apertura_Amparo_Desc	Agrupacion_Reservas	Fecha_Registro	Expuestos	Vigentes
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2014-03-01	200141.870015	213559
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2014-04-01	198553.397876	206983
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2014-05-01	195353.709186	205399
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2014-06-01	192261.39721	201961
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2014-07-01	190621.902744	201113
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2014-08-01	187965.547697	200010
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2014-09-01	185417.563778	196431
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2014-10-01	180998.580219	189777
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2014-11-01	184432.225064	211319
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2014-12-01	182603.741323	197509
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-01-01	184705.09654	194915
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-02-01	182891.604792	195972
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-03-01	184362.934793	193700
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-04-01	186208.764859	194121
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-05-01	182853.676766	195415
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-06-01	186161.965779	191826
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-07-01	187567.838508	197246
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-08-01	189088.38663	197150
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-09-01	187579.264694	194619
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-10-01	189931.225847	191337
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-11-01	1519379.289867	1582818
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2015-12-01	758629.075071	1591731
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-01-01	717364.513497	770379
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-02-01	741599.015843	1231497
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-03-01	682150.414724	760466
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-04-01	672515.223139	716451
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-05-01	690224.612217	708074
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-06-01	642032.307693	728734
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-07-01	656181.289171	673997
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-08-01	682328.128249	703683
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-09-01	707413.66485	732838
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-10-01	735744.09613	755913
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-11-01	715037.080311	783669
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2016-12-01	736014.707291	790808
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-01-01	718662.609619	779058
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-02-01	736168.135824	769741
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-03-01	768991.167875	1655698
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-04-01	756558.464074	1358831
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-05-01	763376.056998	1378680
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-06-01	767671.792028	1390480
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-07-01	775559.836274	812493
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-08-01	808160.2847	898462
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-09-01	798573.071558	893798
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-10-01	803074.705149	839622
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-11-01	824079.75681	867882
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2017-12-01	845679.683959	1718976
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-01-01	825395.511442	870420
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-02-01	839171.780162	883463
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-03-01	854159.579977	894288
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-04-01	851528.116877	909373
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-05-01	864195.998733	909935
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-06-01	792495.007887	975141
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-07-01	869741.38411	909608
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-08-01	910825.833849	1012361
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-09-01	905718.185686	1044867
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-10-01	983369.26418	1875619
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-11-01	1101653.488924	1936965
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2018-12-01	1127404.640131	1242872
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-01-01	1138448.352877	1191528
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-02-01	1117866.694408	1329079
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-03-01	1129009.282443	1285317
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-04-01	1178426.089119	1239606
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-05-01	1219195.187417	1368617
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-06-01	1248035.702794	1360939
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-07-01	1338452.766007	1507950
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-08-01	1339029.120765	1492955
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-09-01	1354765.367826	1472937
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-10-01	1371064.4788	1502884
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-11-01	1386749.269924	2393379
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2019-12-01	1410868.348222	1530980
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-01-01	1398396.512322	1514535
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-02-01	1404810.585093	1712070
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-03-01	1386597.635774	1526973
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-04-01	1371188.378167	1436387
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-05-01	1335722.221168	1406669
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-06-01	1328369.316891	1384573
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-07-01	1307578.674951	1363990
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-08-01	1293086.511947	1357915
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-09-01	1302891.269472	2192671
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-10-01	1284903.449904	1342902
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-11-01	1214854.0601	1376279
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2020-12-01	1182252.116578	1410872
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-01-01	1149622.219355	1270110
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-02-01	1180993.049214	1272857
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-03-01	1207916.73925	1260932
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-04-01	1226915.739143	1330967
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-05-01	1229978.447084	1305795
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-06-01	1232714.118633	1295258
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-07-01	1253210.933095	1317397
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-08-01	1271803.350435	1351611
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-09-01	1288284.346314	1376805
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-10-01	1327096.414106	1450988
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-11-01	1195623.658069	1497334
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2021-12-01	1327668.478929	1432377
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-01-01	1298261.928446	1441820
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-02-01	1364681.255043	1478814
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-03-01	1440668.316938	1575764
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-04-01	1513759.321031	1695544
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-05-01	1559735.575263	1676562
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-06-01	1600248.0414	1689020
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-07-01	1601495.415958	2164620
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-08-01	1597808.028473	1696983
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-09-01	1512453.110635	1715587
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-10-01	1545660.161363	1546685
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-11-01	1759980.836168	3364931
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2022-12-01	1779778.223097	1857200
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-01-01	1813680.608009	1903263
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-02-01	1827380.74212	2001708
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-03-01	1830319.707912	1907260
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-04-01	1831510.447724	1905529
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-05-01	1828842.446209	1927899
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-06-01	1823512.414417	1909730
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-07-01	1824083.156735	1908236
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-08-01	1811761.220957	1893015
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-09-01	1801502.311439	1890103
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-10-01	1792593.834608	1876943
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-11-01	1756088.175178	1844958
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2023-12-01	1740375.350125	1821663
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-01-01	1733010.769032	1820715
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-02-01	1711809.913079	1794413
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-03-01	1699899.864656	1842936
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-04-01	1707495.723256	1954357
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-05-01	1561232.050556	1826537
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-06-01	1547463.647631	1614847
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-07-01	1532467.475807	1657787
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-08-01	1567693.186935	1702583
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-09-01	1652080.762595	2099032
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-10-01	1672925.826728	1950762
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-11-01	1810688.311216	2169338
083 - VIDA DE GRUPO	Banco-SL	VIDA	083_BANCO_SL_VIDA	2024-12-01	1856692.032258	1856693
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2019-12-01	3213.225766	3825
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-01-01	3188.096771	3230
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-02-01	3165.89656	3206
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-03-01	3151.838707	3191
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-04-01	3140.466658	3170
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-05-01	3135.935483	3147
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-06-01	3125.96666	3151
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-07-01	3113.999998	3139
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-08-01	3110.258062	3142
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-09-01	3128.399984	3179
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-10-01	3138.451611	3171
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-11-01	3182.733327	3203
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2020-12-01	3034.645119	3690
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-01-01	3061.741931	3132
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-02-01	3103.892844	3152
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-03-01	3187.612901	3225
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-04-01	3257.899989	3294
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-05-01	3238.129029	3311
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-06-01	3249.499974	3326
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-07-01	3250.354837	3304
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-08-01	3240.870965	3280
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-09-01	3236.066659	3259
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-10-01	3231.741934	3250
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-11-01	3261.233326	3282
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2021-12-01	3267.032235	3614
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-01-01	3270.870966	3308
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-02-01	3254.642847	3292
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-03-01	3245.225805	3272
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-04-01	3242.93333	3258
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-05-01	3233.290321	3250
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-06-01	3224.199994	3246
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-07-01	3217.322578	3254
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-08-01	3207.838709	3225
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-09-01	3184.033325	3215
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-10-01	3174.096773	3194
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-11-01	3171.499997	3182
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2022-12-01	3097.58062	3476
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-01-01	3066.483869	3101
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-02-01	3049.928564	3075
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-03-01	3047.645159	3088
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-04-01	3038.46666	3061
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-05-01	3062.45161	3096
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-06-01	3060.333328	3077
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-07-01	3057.741933	3082
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-08-01	3060.032258	3075
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-09-01	3042.766655	3082
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-10-01	3030.451612	3042
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-11-01	3029.833331	3039
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2023-12-01	2852.806424	3268
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-01-01	2832.580647	2853
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-02-01	2826.379311	2834
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-03-01	2813.322579	2829
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-04-01	2812.499998	2825
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-05-01	2806.387097	2816
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-06-01	2793.433329	2808
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-07-01	2784.064517	2797
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-08-01	2781.516128	2794
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-09-01	2773.03333	2785
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-10-01	2769.451613	2779
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-11-01	2770.499996	2780
083 - VIDA DE GRUPO	Cavipetrol	RESTO	083_CAVIPETROL_RESTO	2024-12-01	89.386918	2771
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2015-07-01	5.999999	25
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2015-08-01	112.548361	256
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2015-09-01	621.633332	1219
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2015-10-01	2339.741932	3072
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2015-11-01	3305.599992	3587
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2015-12-01	3878.58065	4077
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-01-01	4292.387083	4643
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-02-01	5015.758638	5440
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-03-01	6147.548393	6738
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-04-01	7218.700008	7731
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-05-01	8391.29026	9162
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-06-01	9724.033341	10314
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-07-01	10767.677376	11321
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-08-01	11755.451625	12235
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-09-01	12932.83332	13786
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-10-01	14322.612884	14940
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-11-01	15605.833317	16562
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2016-12-01	17278.032226	18310
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-01-01	83590.838557	86457
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-02-01	82654.139971	96012
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-03-01	84874.612634	95308
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-04-01	86603.764757	94495
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-05-01	88572.064123	97219
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-06-01	91097.498183	99812
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-07-01	92823.547849	99838
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-08-01	91925.870487	99622
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-09-01	88357.964188	97210
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-10-01	90086.38668	95196
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-11-01	92978.56495	102761
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2017-12-01	101607.548349	106615
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-01-01	106582.93467	128788
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-02-01	120339.106242	131879
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-03-01	132189.645556	143525
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-04-01	141391.264654	154546
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-05-01	152181.354289	168072
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-06-01	171851.097996	180835
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-07-01	189793.128493	198406
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-08-01	190444.740833	208581
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-09-01	200115.331475	212746
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-10-01	211781.676417	230323
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-11-01	224804.230412	244624
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2018-12-01	236546.709039	250768
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2019-01-01	243301.321772	263042
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2019-02-01	169852.274621	337534
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2019-03-01	169470.3845	217088
083 - VIDA DE GRUPO	Falabella	RESTO	083_FALABELLA_RESTO	2019-04-01	175135.349507	234236
